MetricSet	SymbolName	ShortName	Group	LongName
HDCAndSF_Slice01	NonSamplerShader00AccessStalledOnL3	Slice0 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Dualsubslice0)
HDCAndSF_Slice01	NonSamplerShader01AccessStalledOnL3	Slice0 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Dualsubslice1)
HDCAndSF_Slice01	NonSamplerShader02AccessStalledOnL3	Slice0 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Dualsubslice2)
HDCAndSF_Slice01	NonSamplerShader03AccessStalledOnL3	Slice0 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice0 Dualsubslice3)
HDCAndSF_Slice01	NonSamplerShader10AccessStalledOnL3	Slice1 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice1 Dualsubslice0)
HDCAndSF_Slice01	NonSamplerShader11AccessStalledOnL3	Slice1 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice1 Dualsubslice1)
HDCAndSF_Slice01	NonSamplerShader12AccessStalledOnL3	Slice1 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice1 Dualsubslice2)
HDCAndSF_Slice01	NonSamplerShader13AccessStalledOnL3	Slice1 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice1 Dualsubslice3)
HDCAndSF_Slice23	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
HDCAndSF_Slice23	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
HDCAndSF_Slice23	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
HDCAndSF_Slice23	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
HDCAndSF_Slice23	NonSamplerShader20AccessStalledOnL3	Slice2 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice2 Dualsubslice0)
HDCAndSF_Slice23	NonSamplerShader21AccessStalledOnL3	Slice2 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice2 Dualsubslice1)
HDCAndSF_Slice23	NonSamplerShader22AccessStalledOnL3	Slice2 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice2 Dualsubslice2)
HDCAndSF_Slice23	NonSamplerShader23AccessStalledOnL3	Slice2 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice2 Dualsubslice3)
HDCAndSF_Slice23	NonSamplerShader30AccessStalledOnL3	Slice3 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice3 Dualsubslice0)
HDCAndSF_Slice23	NonSamplerShader31AccessStalledOnL3	Slice3 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice3 Dualsubslice1)
HDCAndSF_Slice23	NonSamplerShader32AccessStalledOnL3	Slice3 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice3 Dualsubslice2)
HDCAndSF_Slice23	NonSamplerShader33AccessStalledOnL3	Slice3 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice3 Dualsubslice3)
HDCAndSF_Slice45	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
HDCAndSF_Slice45	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
HDCAndSF_Slice45	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
HDCAndSF_Slice45	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
HDCAndSF_Slice45	NonSamplerShader40AccessStalledOnL3	Slice4 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice4 Dualsubslice0)
HDCAndSF_Slice45	NonSamplerShader41AccessStalledOnL3	Slice4 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice4 Dualsubslice1)
HDCAndSF_Slice45	NonSamplerShader42AccessStalledOnL3	Slice4 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice4 Dualsubslice2)
HDCAndSF_Slice45	NonSamplerShader43AccessStalledOnL3	Slice4 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice4 Dualsubslice3)
HDCAndSF_Slice45	NonSamplerShader50AccessStalledOnL3	Slice5 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice5 Dualsubslice0)
HDCAndSF_Slice45	NonSamplerShader51AccessStalledOnL3	Slice5 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice5 Dualsubslice1)
HDCAndSF_Slice45	NonSamplerShader52AccessStalledOnL3	Slice5 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice5 Dualsubslice2)
HDCAndSF_Slice45	NonSamplerShader53AccessStalledOnL3	Slice5 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice5 Dualsubslice3)
HDCAndSF_Slice67	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
HDCAndSF_Slice67	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
HDCAndSF_Slice67	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
HDCAndSF_Slice67	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
HDCAndSF_Slice67	NonSamplerShader60AccessStalledOnL3	Slice6 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice6 Dualsubslice0)
HDCAndSF_Slice67	NonSamplerShader61AccessStalledOnL3	Slice6 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice6 Dualsubslice1)
HDCAndSF_Slice67	NonSamplerShader62AccessStalledOnL3	Slice6 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice6 Dualsubslice2)
HDCAndSF_Slice67	NonSamplerShader63AccessStalledOnL3	Slice6 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice6 Dualsubslice3)
HDCAndSF_Slice67	NonSamplerShader70AccessStalledOnL3	Slice7 Dualsubslice0 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice7 Dualsubslice0)
HDCAndSF_Slice67	NonSamplerShader71AccessStalledOnL3	Slice7 Dualsubslice1 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice7 Dualsubslice1)
HDCAndSF_Slice67	NonSamplerShader72AccessStalledOnL3	Slice7 Dualsubslice2 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice7 Dualsubslice2)
HDCAndSF_Slice67	NonSamplerShader73AccessStalledOnL3	Slice7 Dualsubslice3 Non-sampler Shader Access Stalled On L3	GPU/Data Port	Percentage of time when HDC has messages to L3, but it's stalled due to lack of credits (Slice7 Dualsubslice3)
HDCAndSF1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
HDCAndSF1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
HDCAndSF1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
HDCAndSF1	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
HDCAndSF1	Poly0DataReady	Polygon (Slice0) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	Poly1DataReady	Polygon (Slice1) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	Poly2DataReady	Polygon (Slice2) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	Poly3DataReady	Polygon (Slice3) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	Poly4DataReady	Polygon (Slice4) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	Poly5DataReady	Polygon (Slice5) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	Poly6DataReady	Polygon (Slice6) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	Poly7DataReady	Polygon (Slice7) Data Ready	GPU/3D Pipe/Strip-Fans	The percentage of time in which geometry pipeline output is ready
HDCAndSF1	GTRequestQueue00Full	SQ00 is full	GTI	The percentage of time when IDI0 SQ00 is filled above a threshold (usually 48 entries)
HDCAndSF1	GTRequestQueue10Full	SQ10 is full	GTI	The percentage of time when IDI0 SQ10 is filled above a threshold (usually 48 entries)
HDCAndSF1	GTRequestQueue20Full	SQ20 is full	GTI	The percentage of time when IDI0 SQ20 is filled above a threshold (usually 48 entries)
HDCAndSF1	GTRequestQueue30Full	SQ30 is full	GTI	The percentage of time when IDI0 SQ30 is filled above a threshold (usually 48 entries)
HDCAndSF1	GTRequestQueue40Full	SQ40 is full	GTI	The percentage of time when IDI0 SQ40 is filled above a threshold (usually 48 entries)
HDCAndSF1	GTRequestQueue50Full	SQ50 is full	GTI	The percentage of time when IDI0 SQ50 is filled above a threshold (usually 48 entries)
HDCAndSF1	GTRequestQueue60Full	SQ60 is full	GTI	The percentage of time when IDI0 SQ60 is filled above a threshold (usually 48 entries)
HDCAndSF1	GTRequestQueue70Full	SQ70 is full	GTI	The percentage of time when IDI0 SQ70 is filled above a threshold (usually 48 entries)
L3_Slice01	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_Slice01	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_Slice01	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_Slice01	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_Slice01	L3Bank00InputAvailable	L3Bank00 Input Available	GPU/L3	The percentage of time when L3Bank00 has input available
L3_Slice01	L3Bank01InputAvailable	L3Bank01 Input Available	GPU/L3	The percentage of time when L3Bank01 has input available
L3_Slice01	L3Bank02InputAvailable	L3Bank02 Input Available	GPU/L3	The percentage of time when L3Bank02 has input available
L3_Slice01	L3Bank03InputAvailable	L3Bank03 Input Available	GPU/L3	The percentage of time when L3Bank03 has input available
L3_Slice01	L3Bank04InputAvailable	L3Bank04 Input Available	GPU/L3	The percentage of time when L3Bank04 has input available
L3_Slice01	L3Bank05InputAvailable	L3Bank05 Input Available	GPU/L3	The percentage of time when L3Bank05 has input available
L3_Slice01	L3Bank06InputAvailable	L3Bank06 Input Available	GPU/L3	The percentage of time when L3Bank06 has input available
L3_Slice01	L3Bank07InputAvailable	L3Bank07 Input Available	GPU/L3	The percentage of time when L3Bank07 has input available
L3_Slice01	L3Bank00OutputReady	L3Bank00 Output Ready	GPU/L3	The percentage of time when L3Bank00 output is ready
L3_Slice01	L3Bank01OutputReady	L3Bank01 Output Ready	GPU/L3	The percentage of time when L3Bank01 output is ready
L3_Slice01	L3Bank02OutputReady	L3Bank02 Output Ready	GPU/L3	The percentage of time when L3Bank02 output is ready
L3_Slice01	L3Bank03OutputReady	L3Bank03 Output Ready	GPU/L3	The percentage of time when L3Bank03 output is ready
L3_Slice01	L3Bank04OutputReady	L3Bank04 Output Ready	GPU/L3	The percentage of time when L3Bank04 output is ready
L3_Slice01	L3Bank05OutputReady	L3Bank05 Output Ready	GPU/L3	The percentage of time when L3Bank05 output is ready
L3_Slice01	L3Bank06OutputReady	L3Bank06 Output Ready	GPU/L3	The percentage of time when L3Bank06 output is ready
L3_Slice01	L3Bank07OutputReady	L3Bank07 Output Ready	GPU/L3	The percentage of time when L3Bank07 output is ready
L3_Slice23	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_Slice23	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_Slice23	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_Slice23	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_Slice23	L3Bank10InputAvailable	L3Bank10 Input Available	GPU/L3	The percentage of time when L3Bank10 has input available
L3_Slice23	L3Bank11InputAvailable	L3Bank11 Input Available	GPU/L3	The percentage of time when L3Bank11 has input available
L3_Slice23	L3Bank12InputAvailable	L3Bank12 Input Available	GPU/L3	The percentage of time when L3Bank12 has input available
L3_Slice23	L3Bank13InputAvailable	L3Bank13 Input Available	GPU/L3	The percentage of time when L3Bank13 has input available
L3_Slice23	L3Bank14InputAvailable	L3Bank14 Input Available	GPU/L3	The percentage of time when L3Bank14 has input available
L3_Slice23	L3Bank15InputAvailable	L3Bank15 Input Available	GPU/L3	The percentage of time when L3Bank15 has input available
L3_Slice23	L3Bank16InputAvailable	L3Bank16 Input Available	GPU/L3	The percentage of time when L3Bank16 has input available
L3_Slice23	L3Bank17InputAvailable	L3Bank17 Input Available	GPU/L3	The percentage of time when L3Bank17 has input available
L3_Slice23	L3Bank10OutputReady	L3Bank10 Output Ready	GPU/L3	The percentage of time when L3Bank10 output is ready
L3_Slice23	L3Bank11OutputReady	L3Bank11 Output Ready	GPU/L3	The percentage of time when L3Bank11 output is ready
L3_Slice23	L3Bank12OutputReady	L3Bank12 Output Ready	GPU/L3	The percentage of time when L3Bank12 output is ready
L3_Slice23	L3Bank13OutputReady	L3Bank13 Output Ready	GPU/L3	The percentage of time when L3Bank13 output is ready
L3_Slice23	L3Bank14OutputReady	L3Bank14 Output Ready	GPU/L3	The percentage of time when L3Bank14 output is ready
L3_Slice23	L3Bank15OutputReady	L3Bank15 Output Ready	GPU/L3	The percentage of time when L3Bank15 output is ready
L3_Slice23	L3Bank16OutputReady	L3Bank16 Output Ready	GPU/L3	The percentage of time when L3Bank16 output is ready
L3_Slice23	L3Bank17OutputReady	L3Bank17 Output Ready	GPU/L3	The percentage of time when L3Bank17 output is ready
L3_Slice45	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_Slice45	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_Slice45	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_Slice45	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_Slice45	L3Bank20InputAvailable	L3Bank20 Input Available	GPU/L3	The percentage of time when L3Bank20 has input available
L3_Slice45	L3Bank21InputAvailable	L3Bank21 Input Available	GPU/L3	The percentage of time when L3Bank21 has input available
L3_Slice45	L3Bank22InputAvailable	L3Bank22 Input Available	GPU/L3	The percentage of time when L3Bank22 has input available
L3_Slice45	L3Bank23InputAvailable	L3Bank23 Input Available	GPU/L3	The percentage of time when L3Bank23 has input available
L3_Slice45	L3Bank24InputAvailable	L3Bank24 Input Available	GPU/L3	The percentage of time when L3Bank24 has input available
L3_Slice45	L3Bank25InputAvailable	L3Bank25 Input Available	GPU/L3	The percentage of time when L3Bank25 has input available
L3_Slice45	L3Bank26InputAvailable	L3Bank26 Input Available	GPU/L3	The percentage of time when L3Bank26 has input available
L3_Slice45	L3Bank27InputAvailable	L3Bank27 Input Available	GPU/L3	The percentage of time when L3Bank27 has input available
L3_Slice45	L3Bank20OutputReady	L3Bank20 Output Ready	GPU/L3	The percentage of time when L3Bank20 output is ready
L3_Slice45	L3Bank21OutputReady	L3Bank21 Output Ready	GPU/L3	The percentage of time when L3Bank21 output is ready
L3_Slice45	L3Bank22OutputReady	L3Bank22 Output Ready	GPU/L3	The percentage of time when L3Bank22 output is ready
L3_Slice45	L3Bank23OutputReady	L3Bank23 Output Ready	GPU/L3	The percentage of time when L3Bank23 output is ready
L3_Slice45	L3Bank24OutputReady	L3Bank24 Output Ready	GPU/L3	The percentage of time when L3Bank24 output is ready
L3_Slice45	L3Bank25OutputReady	L3Bank25 Output Ready	GPU/L3	The percentage of time when L3Bank25 output is ready
L3_Slice45	L3Bank26OutputReady	L3Bank26 Output Ready	GPU/L3	The percentage of time when L3Bank26 output is ready
L3_Slice45	L3Bank27OutputReady	L3Bank27 Output Ready	GPU/L3	The percentage of time when L3Bank27 output is ready
L3_Slice67	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L3_Slice67	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L3_Slice67	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L3_Slice67	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
L3_Slice67	L3Bank30InputAvailable	L3Bank30 Input Available	GPU/L3	The percentage of time when L3Bank30 has input available
L3_Slice67	L3Bank31InputAvailable	L3Bank31 Input Available	GPU/L3	The percentage of time when L3Bank31 has input available
L3_Slice67	L3Bank32InputAvailable	L3Bank32 Input Available	GPU/L3	The percentage of time when L3Bank32 has input available
L3_Slice67	L3Bank33InputAvailable	L3Bank33 Input Available	GPU/L3	The percentage of time when L3Bank33 has input available
L3_Slice67	L3Bank34InputAvailable	L3Bank34 Input Available	GPU/L3	The percentage of time when L3Bank34 has input available
L3_Slice67	L3Bank35InputAvailable	L3Bank35 Input Available	GPU/L3	The percentage of time when L3Bank35 has input available
L3_Slice67	L3Bank36InputAvailable	L3Bank36 Input Available	GPU/L3	The percentage of time when L3Bank36 has input available
L3_Slice67	L3Bank37InputAvailable	L3Bank37 Input Available	GPU/L3	The percentage of time when L3Bank37 has input available
L3_Slice67	L3Bank30OutputReady	L3Bank30 Output Ready	GPU/L3	The percentage of time when L3Bank30 output is ready
L3_Slice67	L3Bank31OutputReady	L3Bank31 Output Ready	GPU/L3	The percentage of time when L3Bank31 output is ready
L3_Slice67	L3Bank32OutputReady	L3Bank32 Output Ready	GPU/L3	The percentage of time when L3Bank32 output is ready
L3_Slice67	L3Bank33OutputReady	L3Bank33 Output Ready	GPU/L3	The percentage of time when L3Bank33 output is ready
L3_Slice67	L3Bank34OutputReady	L3Bank34 Output Ready	GPU/L3	The percentage of time when L3Bank34 output is ready
L3_Slice67	L3Bank35OutputReady	L3Bank35 Output Ready	GPU/L3	The percentage of time when L3Bank35 output is ready
L3_Slice67	L3Bank36OutputReady	L3Bank36 Output Ready	GPU/L3	The percentage of time when L3Bank36 output is ready
L3_Slice67	L3Bank37OutputReady	L3Bank37 Output Ready	GPU/L3	The percentage of time when L3Bank37 output is ready
RasterizerAndPixelBackend1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RasterizerAndPixelBackend1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RasterizerAndPixelBackend1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RasterizerAndPixelBackend1	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RasterizerAndPixelBackend1	Rasterizer0InputAvailable	Slice0 Rasterizer Input Available	GPU/Rasterizer	The percentage of time in which slice0 rasterizer input is available
RasterizerAndPixelBackend1	Rasterizer1OutputReady	Slice1 Rasterizer Output Ready	GPU/Rasterizer	The percentage of time in which slice1 rasterizer output is ready
RasterizerAndPixelBackend1	PixelData00Ready	Slice0 Pipe0 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice0  pipe0 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend1	PixelData01Ready	Slice0 Pipe1 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice0  pipe1 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend1	Rasterizer2InputAvailable	Slice2 Rasterizer Input Available	GPU/Rasterizer	The percentage of time in which slice2 rasterizer input is available
RasterizerAndPixelBackend1	Rasterizer3OutputReady	Slice3 Rasterizer Output Ready	GPU/Rasterizer	The percentage of time in which slice3 rasterizer output is ready
RasterizerAndPixelBackend1	PixelData20Ready	Slice2 Pipe0 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice2  pipe0 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend1	PixelData21Ready	Slice2 Pipe1 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice2  pipe1 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend2	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RasterizerAndPixelBackend2	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RasterizerAndPixelBackend2	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RasterizerAndPixelBackend2	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RasterizerAndPixelBackend2	Rasterizer1InputAvailable	Slice1 Rasterizer Input Available	GPU/Rasterizer	The percentage of time in which slice1 rasterizer input is available
RasterizerAndPixelBackend2	Rasterizer0OutputReady	Slice0 Rasterizer Output Ready	GPU/Rasterizer	The percentage of time in which slice0 rasterizer output is ready
RasterizerAndPixelBackend2	PixelData10Ready	Slice1 Pipe0 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice1  pipe0 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend2	PixelData11Ready	Slice1 Pipe1 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice1  pipe1 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend2	Rasterizer3InputAvailable	Slice3 Rasterizer Input Available	GPU/Rasterizer	The percentage of time in which slice3 rasterizer input is available
RasterizerAndPixelBackend2	Rasterizer2OutputReady	Slice2 Rasterizer Output Ready	GPU/Rasterizer	The percentage of time in which slice2 rasterizer output is ready
RasterizerAndPixelBackend2	PixelData30Ready	Slice3 Pipe0 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice3  pipe0 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend2	PixelData31Ready	Slice3 Pipe1 Post-EarlyZ Pixel Data Ready	GPU/Rasterizer/Early Depth Test	The percentage of time in which slice3  pipe1 post-EarlyZ pixel data is ready (after early Z tests have been applied)
RasterizerAndPixelBackend3	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RasterizerAndPixelBackend3	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RasterizerAndPixelBackend3	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RasterizerAndPixelBackend3	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RasterizerAndPixelBackend3	Rasterizer4InputAvailable	Slice4 Rasterizer Input Available	GPU/Rasterizer	The percentage of time in which slice4 rasterizer input is available
RasterizerAndPixelBackend3	Rasterizer5OutputReady	Slice5 Rasterizer Output Ready	GPU/Rasterizer	The percentage of time in which slice5 rasterizer output is ready
