MetricSet	SymbolName	ShortName	Group	LongName
TDL_Slice67_3	ThreadHeader61Ready	Thread Header Ready on Slice6 Xe Core1 Thread Dispatcher	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core1 thread dispatcher
TDL_Slice67_3	ThreadHeader61ReadyPort0	Thread Header Ready on Slice6 Xe Core1 Thread Dispatcher Port 0	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core1 thread dispatcher port 0
TDL_Slice67_3	ThreadHeader61ReadyPort1	Thread Header Ready on Slice6 Xe Core1 Thread Dispatcher Port 1	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core1 thread dispatcher port 1
TDL_Slice67_3	ThreadHeader61ReadyPort2	Thread Header Ready on Slice6 Xe Core1 Thread Dispatcher Port 2	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core1 thread dispatcher port 2
TDL_Slice67_3	ThreadHeader61ReadyPort3	Thread Header Ready on Slice6 Xe Core1 Thread Dispatcher Port 3	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core1 thread dispatcher port 3
TDL_Slice67_3	ThreadHeader62Ready	Thread Header Ready on Slice6 Xe Core2 Thread Dispatcher	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core2 thread dispatcher
TDL_Slice67_3	ThreadHeader62ReadyPort0	Thread Header Ready on Slice6 Xe Core2 Thread Dispatcher Port 0	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core2 thread dispatcher port 0
TDL_Slice67_3	ThreadHeader62ReadyPort1	Thread Header Ready on Slice6 Xe Core2 Thread Dispatcher Port 1	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core2 thread dispatcher port 1
TDL_Slice67_3	ThreadHeader62ReadyPort2	Thread Header Ready on Slice6 Xe Core2 Thread Dispatcher Port 2	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core2 thread dispatcher port 2
TDL_Slice67_3	ThreadHeader62ReadyPort3	Thread Header Ready on Slice6 Xe Core2 Thread Dispatcher Port 3	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core2 thread dispatcher port 3
TDL_Slice67_3	ThreadHeader63Ready	Thread Header Ready on Slice6 Xe Core3 Thread Dispatcher	ThreadDispatcher	The percentage of time in which thread header is ready on slice6 Xe core3 thread dispatcher
TDL_Slice67_4	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
TDL_Slice67_4	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
TDL_Slice67_4	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
TDL_Slice67_4	GpuBusy	GPU Busy	FrontEnd	The percentage of time in which the GPU has been processing GPU commands.
TDL_Slice67_4	ThreadHeader70Ready	Thread Header Ready on Slice7 Xe Core0 Thread Dispatcher	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core0 thread dispatcher
TDL_Slice67_4	ThreadHeader70ReadyPort0	Thread Header Ready on Slice7 Xe Core0 Thread Dispatcher Port 0	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core0 thread dispatcher port 0
TDL_Slice67_4	ThreadHeader70ReadyPort1	Thread Header Ready on Slice7 Xe Core0 Thread Dispatcher Port 1	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core0 thread dispatcher port 1
TDL_Slice67_4	ThreadHeader70ReadyPort2	Thread Header Ready on Slice7 Xe Core0 Thread Dispatcher Port 2	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core0 thread dispatcher port 2
TDL_Slice67_4	ThreadHeader70ReadyPort3	Thread Header Ready on Slice7 Xe Core0 Thread Dispatcher Port 3	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core0 thread dispatcher port 3
TDL_Slice67_4	ThreadHeader71Ready	Thread Header Ready on Slice7 Xe Core1 Thread Dispatcher	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core1 thread dispatcher
TDL_Slice67_4	ThreadHeader71ReadyPort0	Thread Header Ready on Slice7 Xe Core1 Thread Dispatcher Port 0	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core1 thread dispatcher port 0
TDL_Slice67_4	ThreadHeader71ReadyPort1	Thread Header Ready on Slice7 Xe Core1 Thread Dispatcher Port 1	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core1 thread dispatcher port 1
TDL_Slice67_4	ThreadHeader71ReadyPort2	Thread Header Ready on Slice7 Xe Core1 Thread Dispatcher Port 2	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core1 thread dispatcher port 2
TDL_Slice67_4	ThreadHeader71ReadyPort3	Thread Header Ready on Slice7 Xe Core1 Thread Dispatcher Port 3	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core1 thread dispatcher port 3
TDL_Slice67_4	ThreadHeader72Ready	Thread Header Ready on Slice7 Xe Core2 Thread Dispatcher	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core2 thread dispatcher
TDL_Slice67_4	ThreadHeader72ReadyPort0	Thread Header Ready on Slice7 Xe Core2 Thread Dispatcher Port 0	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core2 thread dispatcher port 0
TDL_Slice67_4	ThreadHeader72ReadyPort1	Thread Header Ready on Slice7 Xe Core2 Thread Dispatcher Port 1	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core2 thread dispatcher port 1
TDL_Slice67_4	ThreadHeader72ReadyPort2	Thread Header Ready on Slice7 Xe Core2 Thread Dispatcher Port 2	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core2 thread dispatcher port 2
TDL_Slice67_4	ThreadHeader72ReadyPort3	Thread Header Ready on Slice7 Xe Core2 Thread Dispatcher Port 3	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core2 thread dispatcher port 3
TDL_Slice67_4	ThreadHeader73Ready	Thread Header Ready on Slice7 Xe Core3 Thread Dispatcher	ThreadDispatcher	The percentage of time in which thread header is ready on slice7 Xe core3 thread dispatcher
ComputeOverview	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
ComputeOverview	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
ComputeOverview	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
ComputeOverview	L3_BYTE_READ	L3 Byte Read	L3Cache	Number of bytes read from L3
ComputeOverview	L3_BYTE_WRITE	L3 Byte Write	L3Cache	Number of bytes written to L3
ComputeOverview	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
ComputeOverview	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
ComputeOverview	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
ComputeOverview	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
ComputeOverview	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
ComputeOverview	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
ComputeOverview	XVE_COMPUTE_THREAD_COUNT	XVE Compute Thread Count	VectorEngine	Number of compute shader hardware threads dispatched
ComputeOverview	XVE_ATOMIC_ACCESS_COUNT	XVE Atomic Access Count	VectorEngine	Number of shader atomic memory accesses
ComputeOverview	XVE_BARRIER_MESSAGE_COUNT	XVE Barrier Message Count	VectorEngine	Number of shader barrier messages
ComputeOverview	XVE_INST_EXECUTED_ALU0_ALL	XVE Inst Executed ALU0 All	VectorEngine	Number of execution slots taken by instructions executed on ALU0 pipe
ComputeOverview	XVE_INST_EXECUTED_ALU1_ALL	XVE Inst Executed ALU1 All	VectorEngine	Number of execution slots taken by instructions executed on ALU1 pipe
ComputeOverview	XVE_INST_EXECUTED_XMX_ALL	XVE Inst Executed XMX All	VectorEngine	Number of execution slots taken by instructions executed in XMX pipe
ComputeOverview	XVE_INST_EXECUTED_SEND_ALL	XVE Inst Executed Send All	VectorEngine	Number of instructions executed on SEND pipe
ComputeOverview	XVE_INST_EXECUTED_CONTROL_ALL	XVE Inst Executed Control All	VectorEngine	Number of instructions executed on Jump Pipe
ComputeOverview	XVE_PIPE_ALU0_AND_ALU1_ACTIVE	XVE Pipe ALU0 And ALU1 Active	VectorEngine	Percentage of time in which ALU0 and ALU1 pipes are both actively executing a Gen ISA instruction
ComputeOverview	XVE_PIPE_ALU0_AND_XMX_ACTIVE	XVE Pipe ALU0 And XMX Active	VectorEngine	Percentage of time in which ALU0 and XMX pipes are both actively executing a Gen ISA instruction
ComputeOverview	XVE_INST_EXECUTED_ALU0_ALL_UTILIZATION	XVE Inst Executed ALU0 All Utilization	VectorEngine	Percentage of execution slots taken by instructions executed on ALU0 pipe
ComputeOverview	XVE_INST_EXECUTED_ALU1_ALL_UTILIZATION	XVE Inst Executed ALU1 All Utilization	VectorEngine	Percentage of execution slots taken by instructions executed on ALU1 pipe
ComputeOverview	XVE_INST_EXECUTED_SEND_ALL_UTILIZATION	XVE Inst Executed Send All Utilization	VectorEngine	Percentage of time taken by instructions executed on SEND pipe
ComputeOverview	XVE_INST_EXECUTED_CONTROL_ALL_UTILIZATION	XVE Inst Executed Control All Utilization	VectorEngine	Percentage of time taken by instructions executed on Jump Pipe
ComputeOverview	XVE_INST_EXECUTED_XMX_ALL_UTILIZATION	XVE Inst Executed XMX All Utilization	VectorEngine	Percentage of execution slots taken by instructions executed in XMX pipe
L1ProfileReads	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileReads	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileReads	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileReads	LOAD_STORE_CACHE_BYTE_READ	Load Store Cache Byte Read	L1Cache	Number of bytes read out of the Load Store Cache, excluding SLM accesses.
L1ProfileReads	SLM_BYTE_READ	SLM Byte Read	L1Cache	Number of bytes read from SLM
L1ProfileReads	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileReads	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileReads	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileReads	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileReads	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileReads	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileReads	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileReads	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileReads	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileReads	LOAD_STORE_CACHE_BYTE_READ	Load Store Cache Byte Read	L1Cache	Number of bytes read out of the Load Store Cache, excluding SLM accesses.
L1ProfileReads	SLM_BYTE_READ	SLM Byte Read	L1Cache	Number of bytes read from SLM
L1ProfileReads	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileReads	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileReads	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileReads	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileReads	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileReads	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileSlmBankConflicts	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileSlmBankConflicts	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileSlmBankConflicts	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileSlmBankConflicts	SLM_BANK_CONFLICT_COUNT	SLM Bank Conflict Count	L1Cache	Number of SLM accesses resulting in a bank conflict.
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileSlmBankConflicts	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileSlmBankConflicts	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileSlmBankConflicts	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileSlmBankConflicts	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileSlmBankConflicts	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileSlmBankConflicts	SLM_BANK_CONFLICT_COUNT	SLM Bank Conflict Count	L1Cache	Number of SLM accesses resulting in a bank conflict.
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileSlmBankConflicts	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileSlmBankConflicts	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileSlmBankConflicts	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileSlmBankConflicts	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileWrites	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileWrites	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileWrites	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileWrites	LOAD_STORE_CACHE_BYTE_WRITE	Load Store Cache Byte Write	L1Cache	Number of bytes written to the Load Store Cache, excluding SLM accesses.
L1ProfileWrites	SLM_BYTE_WRITE	SLM Byte Write	L1Cache	Number of bytes written to SLM
L1ProfileWrites	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileWrites	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileWrites	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileWrites	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileWrites	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileWrites	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
L1ProfileWrites	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
L1ProfileWrites	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
L1ProfileWrites	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
L1ProfileWrites	LOAD_STORE_CACHE_BYTE_WRITE	Load Store Cache Byte Write	L1Cache	Number of bytes written to the Load Store Cache, excluding SLM accesses.
L1ProfileWrites	SLM_BYTE_WRITE	SLM Byte Write	L1Cache	Number of bytes written to SLM
L1ProfileWrites	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
L1ProfileWrites	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
L1ProfileWrites	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
L1ProfileWrites	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
L1ProfileWrites	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
L1ProfileWrites	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
DataportReads	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
DataportReads	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
DataportReads	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
DataportReads	DATAPORT_BYTE_READ	Dataport Byte Read	Dataport	Number of bytes read through the Dataport
DataportReads	HOST_TO_GPUMEM_BYTE_READ	Host To GpuMem Byte Read	Memory	Number of bytes read by host from GPU local (HBM) memory (downstream)
DataportReads	HOST_TO_GPUMEM_BYTE_WRITE	Host To GpuMem Byte Write	Memory	Number of bytes written by host to GPU local (HBM) memory (downstream)
DataportReads	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
DataportReads	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
DataportReads	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
DataportReads	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
DataportReads	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
DataportReads	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
DataportReads	XVE_COMPUTE_THREAD_COUNT	XVE Compute Thread Count	VectorEngine	Number of compute shader hardware threads dispatched
DataportWrites	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
DataportWrites	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
DataportWrites	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
DataportWrites	DATAPORT_BYTE_WRITE	Dataport Byte Write	Dataport	Number of bytes written through the Dataport
DataportWrites	SAMPLER_L3_READ	Sampler L3 Read	L3Cache	Number of L3 read requests resulting from sampler local cache miss
DataportWrites	SYSMEM_BYTE_READ	SysMem Byte Read	Memory	Number of system memory bytes read (upstream)
DataportWrites	SYSMEM_BYTE_WRITE	SysMem Byte Write	Memory	Number of system memory bytes written (upstream)
DataportWrites	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
DataportWrites	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
DataportWrites	XVE_ACTIVE	XVE Active	VectorEngine	Percentage of time in which at least one pipe is active in XVE
DataportWrites	XVE_STALL	XVE Stall	VectorEngine	Percentage of time in which any threads are loaded but not even a single pipe is active in XVE
DataportWrites	XVE_BUSY	XVE Busy	VectorEngine	Any XVE thread loaded.
DataportWrites	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	VectorEngine	Percentage of thread slots occupied
DataportWrites	XVE_COMPUTE_THREAD_COUNT	XVE Compute Thread Count	VectorEngine	Number of compute shader hardware threads dispatched
Ext1	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext1	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext1	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext1	GPU_MEMORY_READ_SQIDI0	GPU Memory Read Sqidi0	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI1	GPU Memory Read Sqidi1	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI2	GPU Memory Read Sqidi2	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI3	GPU Memory Read Sqidi3	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI4	GPU Memory Read Sqidi4	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI5	GPU Memory Read Sqidi5	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI6	GPU Memory Read Sqidi6	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ_SQIDI7	GPU Memory Read Sqidi7	Memory	Number of GTI memory reads
Ext1	GPU_MEMORY_READ	GPU Memory Read	Memory	Number of GTI memory reads
Ext2	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext2	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext2	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext2	GPU_MEMORY_BYTE_READ_SQIDI0	GPU Memory Byte Read Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ_SQIDI1	GPU Memory Byte Read Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ_SQIDI2	GPU Memory Byte Read Sqidi2	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ_SQIDI3	GPU Memory Byte Read Sqidi3	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ_SQIDI4	GPU Memory Byte Read Sqidi4	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ_SQIDI5	GPU Memory Byte Read Sqidi5	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ_SQIDI6	GPU Memory Byte Read Sqidi6	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ_SQIDI7	GPU Memory Byte Read Sqidi7	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI0	GPU Memory Byte Write Sqidi0	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI1	GPU Memory Byte Write Sqidi1	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI2	GPU Memory Byte Write Sqidi2	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI3	GPU Memory Byte Write Sqidi3	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI4	GPU Memory Byte Write Sqidi4	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI5	GPU Memory Byte Write Sqidi5	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI6	GPU Memory Byte Write Sqidi6	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE_SQIDI7	GPU Memory Byte Write Sqidi7	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI0	GPU Memory Byte Read Bw Sqidi0	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI1	GPU Memory Byte Read Bw Sqidi1	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI2	GPU Memory Byte Read Bw Sqidi2	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI3	GPU Memory Byte Read Bw Sqidi3	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI4	GPU Memory Byte Read Bw Sqidi4	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI5	GPU Memory Byte Read Bw Sqidi5	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI6	GPU Memory Byte Read Bw Sqidi6	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW_SQIDI7	GPU Memory Byte Read Bw Sqidi7	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_READ_BW	GPU Memory Byte Read Bw	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
Ext2	GPU_MEMORY_BYTE_WRITE_BW_SQIDI0	GPU Memory Byte Write Bw Sqidi0	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
Ext2	GPU_MEMORY_BYTE_WRITE_BW_SQIDI1	GPU Memory Byte Write Bw Sqidi1	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
Ext2	GPU_MEMORY_BYTE_WRITE_BW_SQIDI2	GPU Memory Byte Write Bw Sqidi2	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
