MetricSet	SymbolName	ShortName	Group	LongName
Ext98	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext98	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext98	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext98	SAMPLER_OUTPUT_READY_XECORE0	Sampler Output Ready Xecore0	Sampler	Percentage of time in which Sampler output is ready
Ext98	SAMPLER_OUTPUT_READY_XECORE1	Sampler Output Ready Xecore1	Sampler	Percentage of time in which Sampler output is ready
Ext98	SAMPLER_OUTPUT_READY_XECORE2	Sampler Output Ready Xecore2	Sampler	Percentage of time in which Sampler output is ready
Ext98	SAMPLER_OUTPUT_READY_XECORE3	Sampler Output Ready Xecore3	Sampler	Percentage of time in which Sampler output is ready
Ext99	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext99	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext99	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext99	SAMPLER_OUTPUT_READY_XECORE4	Sampler Output Ready Xecore4	Sampler	Percentage of time in which Sampler output is ready
Ext99	SAMPLER_OUTPUT_READY_XECORE5	Sampler Output Ready Xecore5	Sampler	Percentage of time in which Sampler output is ready
Ext99	SAMPLER_OUTPUT_READY_XECORE6	Sampler Output Ready Xecore6	Sampler	Percentage of time in which Sampler output is ready
Ext99	SAMPLER_OUTPUT_READY_XECORE7	Sampler Output Ready Xecore7	Sampler	Percentage of time in which Sampler output is ready
Ext100	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext100	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext100	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE0	Sampler Memory Latency Stall Xecore0	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE1	Sampler Memory Latency Stall Xecore1	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE2	Sampler Memory Latency Stall Xecore2	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE3	Sampler Memory Latency Stall Xecore3	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE4	Sampler Memory Latency Stall Xecore4	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE5	Sampler Memory Latency Stall Xecore5	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE6	Sampler Memory Latency Stall Xecore6	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext100	SAMPLER_MEMORY_LATENCY_STALL_XECORE7	Sampler Memory Latency Stall Xecore7	Sampler	Percentage of time in which Sampler stalled due to latency hiding structure full
Ext101	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext101	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext101	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext101	THREAD_DISPATCH_STALL_XECORE0	Thread Dispatch Stall Xecore0	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_STALL_XECORE1	Thread Dispatch Stall Xecore1	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_STALL_XECORE2	Thread Dispatch Stall Xecore2	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_STALL_XECORE3	Thread Dispatch Stall Xecore3	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_STALL_XECORE4	Thread Dispatch Stall Xecore4	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_STALL_XECORE5	Thread Dispatch Stall Xecore5	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_STALL_XECORE6	Thread Dispatch Stall Xecore6	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_STALL_XECORE7	Thread Dispatch Stall Xecore7	ThreadDispatcher	Percentage of time in which Thread Dispatch is stalled waiting for threads to be available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE0	Thread Dispatch Input Available Xecore0	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE1	Thread Dispatch Input Available Xecore1	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE2	Thread Dispatch Input Available Xecore2	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE3	Thread Dispatch Input Available Xecore3	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE4	Thread Dispatch Input Available Xecore4	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE5	Thread Dispatch Input Available Xecore5	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE6	Thread Dispatch Input Available Xecore6	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext101	THREAD_DISPATCH_INPUT_AVAILABLE_XECORE7	Thread Dispatch Input Available Xecore7	ThreadDispatcher	Percentage of time in which Thread Dispatch input is available
Ext102	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext102	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext102	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE0	Sampler Texture Cache Access Xecore0	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE1	Sampler Texture Cache Access Xecore1	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE2	Sampler Texture Cache Access Xecore2	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE3	Sampler Texture Cache Access Xecore3	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE4	Sampler Texture Cache Access Xecore4	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE5	Sampler Texture Cache Access Xecore5	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE6	Sampler Texture Cache Access Xecore6	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_ACCESS_XECORE7	Sampler Texture Cache Access Xecore7	Sampler	Number of Sampler L1 requests
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE0	Sampler Texture Cache Miss Xecore0	Sampler	Number of Sampler L1 misses
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE1	Sampler Texture Cache Miss Xecore1	Sampler	Number of Sampler L1 misses
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE2	Sampler Texture Cache Miss Xecore2	Sampler	Number of Sampler L1 misses
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE3	Sampler Texture Cache Miss Xecore3	Sampler	Number of Sampler L1 misses
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE4	Sampler Texture Cache Miss Xecore4	Sampler	Number of Sampler L1 misses
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE5	Sampler Texture Cache Miss Xecore5	Sampler	Number of Sampler L1 misses
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE6	Sampler Texture Cache Miss Xecore6	Sampler	Number of Sampler L1 misses
Ext102	SAMPLER_TEXTURE_CACHE_MISS_XECORE7	Sampler Texture Cache Miss Xecore7	Sampler	Number of Sampler L1 misses
Ext103	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext103	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext103	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE0	Sampler Input Available Xecore0	Sampler	Percentage of time in which Sampler input is available
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE1	Sampler Input Available Xecore1	Sampler	Percentage of time in which Sampler input is available
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE2	Sampler Input Available Xecore2	Sampler	Percentage of time in which Sampler input is available
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE3	Sampler Input Available Xecore3	Sampler	Percentage of time in which Sampler input is available
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE4	Sampler Input Available Xecore4	Sampler	Percentage of time in which Sampler input is available
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE5	Sampler Input Available Xecore5	Sampler	Percentage of time in which Sampler input is available
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE6	Sampler Input Available Xecore6	Sampler	Percentage of time in which Sampler input is available
Ext103	SAMPLER_INPUT_AVAILABLE_XECORE7	Sampler Input Available Xecore7	Sampler	Percentage of time in which Sampler input is available
Ext104	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext104	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext104	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext104	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE0	Async GpGpu Thread Exit Count Xecore0	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext104	TASK_THREAD_EXIT_COUNT_XECORE0	Task Thread Exit Count Xecore0	ThreadDispatcher	Number of Task Shader EOT messages received
Ext104	GPGPU_THREADGROUP_COUNT_XECORE2	GpGpu Threadgroup Count Xecore2	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext104	GPGPU_THREADGROUP_COUNT_XECORE3	GpGpu Threadgroup Count Xecore3	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext104	TASK_THREADGROUP_COUNT_XECORE2	Task Threadgroup Count Xecore2	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext104	TASK_THREADGROUP_COUNT_XECORE3	Task Threadgroup Count Xecore3	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext105	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext105	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext105	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext105	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE1	Async GpGpu Thread Exit Count Xecore1	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext105	TASK_THREAD_EXIT_COUNT_XECORE1	Task Thread Exit Count Xecore1	ThreadDispatcher	Number of Task Shader EOT messages received
Ext105	GPGPU_THREADGROUP_COUNT_XECORE4	GpGpu Threadgroup Count Xecore4	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext105	GPGPU_THREADGROUP_COUNT_XECORE5	GpGpu Threadgroup Count Xecore5	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext105	TASK_THREADGROUP_COUNT_XECORE4	Task Threadgroup Count Xecore4	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext105	TASK_THREADGROUP_COUNT_XECORE5	Task Threadgroup Count Xecore5	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext106	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext106	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext106	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext106	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE2	Async GpGpu Thread Exit Count Xecore2	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext106	TASK_THREAD_EXIT_COUNT_XECORE2	Task Thread Exit Count Xecore2	ThreadDispatcher	Number of Task Shader EOT messages received
Ext106	GPGPU_THREADGROUP_COUNT_XECORE6	GpGpu Threadgroup Count Xecore6	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext106	GPGPU_THREADGROUP_COUNT_XECORE7	GpGpu Threadgroup Count Xecore7	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext106	TASK_THREADGROUP_COUNT_XECORE6	Task Threadgroup Count Xecore6	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext106	TASK_THREADGROUP_COUNT_XECORE7	Task Threadgroup Count Xecore7	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext107	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext107	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext107	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext107	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE3	Async GpGpu Thread Exit Count Xecore3	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext107	TASK_THREAD_EXIT_COUNT_XECORE3	Task Thread Exit Count Xecore3	ThreadDispatcher	Number of Task Shader EOT messages received
Ext107	GPGPU_THREADGROUP_COUNT_XECORE0	GpGpu Threadgroup Count Xecore0	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext107	GPGPU_THREADGROUP_COUNT_XECORE1	GpGpu Threadgroup Count Xecore1	ThreadDispatcher	Number of GPGPU threadgroups dispatched
Ext107	TASK_THREADGROUP_COUNT_XECORE0	Task Threadgroup Count Xecore0	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext107	TASK_THREADGROUP_COUNT_XECORE1	Task Threadgroup Count Xecore1	ThreadDispatcher	Number of Task Shader threadgroups dispatched
Ext108	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext108	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext108	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext108	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE4	Async GpGpu Thread Exit Count Xecore4	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext108	TASK_THREAD_EXIT_COUNT_XECORE4	Task Thread Exit Count Xecore4	ThreadDispatcher	Number of Task Shader EOT messages received
Ext108	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE6	Async GpGpu Threadgroup Count Xecore6	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext108	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE7	Async GpGpu Threadgroup Count Xecore7	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext109	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext109	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext109	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext109	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE5	Async GpGpu Thread Exit Count Xecore5	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext109	TASK_THREAD_EXIT_COUNT_XECORE5	Task Thread Exit Count Xecore5	ThreadDispatcher	Number of Task Shader EOT messages received
Ext109	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE1	Async GpGpu Threadgroup Count Xecore1	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext109	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE2	Async GpGpu Threadgroup Count Xecore2	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext110	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext110	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext110	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext110	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE6	Async GpGpu Thread Exit Count Xecore6	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext110	TASK_THREAD_EXIT_COUNT_XECORE6	Task Thread Exit Count Xecore6	ThreadDispatcher	Number of Task Shader EOT messages received
Ext110	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE3	Async GpGpu Threadgroup Count Xecore3	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext110	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE4	Async GpGpu Threadgroup Count Xecore4	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext111	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext111	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext111	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext111	ASYNC_GPGPU_THREAD_EXIT_COUNT_XECORE7	Async GpGpu Thread Exit Count Xecore7	ThreadDispatcher	Number of Async GPGPU EOT messages received
Ext111	TASK_THREAD_EXIT_COUNT_XECORE7	Task Thread Exit Count Xecore7	ThreadDispatcher	Number of Task Shader EOT messages received
Ext111	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE5	Async GpGpu Threadgroup Count Xecore5	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext111	ASYNC_GPGPU_THREADGROUP_COUNT_XECORE0	Async GpGpu Threadgroup Count Xecore0	ThreadDispatcher	Number of Async GPGPU threadgroups dispatched
Ext112	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext112	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext112	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE0	Threadgroup Dispatch Queue0 Input Available Xecore0	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE1	Threadgroup Dispatch Queue0 Input Available Xecore1	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE2	Threadgroup Dispatch Queue0 Input Available Xecore2	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE3	Threadgroup Dispatch Queue0 Input Available Xecore3	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE4	Threadgroup Dispatch Queue0 Input Available Xecore4	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE5	Threadgroup Dispatch Queue0 Input Available Xecore5	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE6	Threadgroup Dispatch Queue0 Input Available Xecore6	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE0_INPUT_AVAILABLE_XECORE7	Threadgroup Dispatch Queue0 Input Available Xecore7	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 0
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE0	Threadgroup Dispatch Queue1 Input Available Xecore0	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE1	Threadgroup Dispatch Queue1 Input Available Xecore1	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE2	Threadgroup Dispatch Queue1 Input Available Xecore2	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE3	Threadgroup Dispatch Queue1 Input Available Xecore3	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE4	Threadgroup Dispatch Queue1 Input Available Xecore4	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE5	Threadgroup Dispatch Queue1 Input Available Xecore5	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE6	Threadgroup Dispatch Queue1 Input Available Xecore6	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext112	THREADGROUP_DISPATCH_QUEUE1_INPUT_AVAILABLE_XECORE7	Threadgroup Dispatch Queue1 Input Available Xecore7	ThreadDispatcher	Percentage of time in which Thread Spawner has input available on queue 1
Ext113	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext113	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext113	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE0	Thread Dispatch PS Active Xecore0	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE1	Thread Dispatch PS Active Xecore1	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE2	Thread Dispatch PS Active Xecore2	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE3	Thread Dispatch PS Active Xecore3	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE4	Thread Dispatch PS Active Xecore4	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE5	Thread Dispatch PS Active Xecore5	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE6	Thread Dispatch PS Active Xecore6	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext113	THREAD_DISPATCH_PS_ACTIVE_XECORE7	Thread Dispatch PS Active Xecore7	ThreadDispatcher	Percentage of time in which Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext114	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext114	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE0	Thread Dispatch Queue0 Active Xecore0	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE1	Thread Dispatch Queue0 Active Xecore1	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE2	Thread Dispatch Queue0 Active Xecore2	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE3	Thread Dispatch Queue0 Active Xecore3	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE4	Thread Dispatch Queue0 Active Xecore4	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE5	Thread Dispatch Queue0 Active Xecore5	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE6	Thread Dispatch Queue0 Active Xecore6	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext114	THREAD_DISPATCH_QUEUE0_ACTIVE_XECORE7	Thread Dispatch Queue0 Active Xecore7	ThreadDispatcher	Percentage of time in which non-Pixel Shader threads are ready for dispatch in a particular Xe core
Ext115	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
Ext115	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
Ext115	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
Ext115	THREAD_DISPATCH_QUEUE1_ACTIVE_XECORE0	Thread Dispatch Queue1 Active Xecore0	ThreadDispatcher	Percentage of time in which Async GPGPU threads are ready for dispatch in a particular Xe core
Ext115	THREAD_DISPATCH_QUEUE1_ACTIVE_XECORE1	Thread Dispatch Queue1 Active Xecore1	ThreadDispatcher	Percentage of time in which Async GPGPU threads are ready for dispatch in a particular Xe core
Ext115	THREAD_DISPATCH_QUEUE1_ACTIVE_XECORE2	Thread Dispatch Queue1 Active Xecore2	ThreadDispatcher	Percentage of time in which Async GPGPU threads are ready for dispatch in a particular Xe core
Ext115	THREAD_DISPATCH_QUEUE1_ACTIVE_XECORE3	Thread Dispatch Queue1 Active Xecore3	ThreadDispatcher	Percentage of time in which Async GPGPU threads are ready for dispatch in a particular Xe core
Ext115	THREAD_DISPATCH_QUEUE1_ACTIVE_XECORE4	Thread Dispatch Queue1 Active Xecore4	ThreadDispatcher	Percentage of time in which Async GPGPU threads are ready for dispatch in a particular Xe core
