MetricSet	SymbolName	ShortName	Group	LongName
RenderBasic	GPGPU_THREADGROUP_COUNT	GpGpu Threadgroup Count	Thread Dispatcher	Number of GPGPU threadgroups dispatched
RenderBasic	ASYNC_GPGPU_THREADGROUP_COUNT	Async GpGpu Threadgroup Count	Thread Dispatcher	Number of Async GPGPU threadgroups dispatched
RenderBasic	RASTERIZER_SAMPLE_OUTPUT	Rasterizer Sample Output	Rasterizer	Number of lit samples emitted by Rasterizer
RenderBasic	PIXEL_BLEND	Pixel Blend	Color Pipe	Number of blended pixels written to all render targets
RenderBasic	PIXEL_WRITE	Pixel Write	Color Pipe	Number of pixels written to all render targets
RenderBasic	POSTPS_ALPHA_TEST_FAIL	PostPS Alpha Test Fail	Color Pipe	Number of 2x2 that were lit from Rasterizer but failed the alpha test
RenderBasic	SHADER_PIX_KILL	Shader Pix Kill	Color Pipe	Number of pixels that were lit from Rasterizer but killed by the Pixel Shader
RenderBasic	L3_READ	L3 Read	Device Cache	Number of Device Cache 64B read requests
RenderBasic	L3_WRITE	L3 Write	Device Cache	Number of Device Cache 64B write requests
RenderBasic	COMMAND_PARSER_COMPUTE_ENGINE_BUSY	Command Parser Compute Engine Busy	Front End	Percentage of time in which there is a context loaded and active on the compute queue
RenderBasic	COMMAND_PARSER_RENDER_ENGINE_BUSY	Command Parser Render Engine Busy	Front End	Percentage of time in which there is a context loaded and active on the 3D queue
RenderBasic	COMMAND_PARSER_COPY_ENGINE_BUSY	Command Parser Copy Engine Busy	Front End	Percentage of time in which there is a context loaded and active on the copy queue.
RenderBasic	CLIPPER_INPUT_VERTEX	Clipper Input Vertex	Geometry	Number of Clipper input vertices
RenderBasic	CLIPPER_PRIMITIVE_CULL	Clipper Primitive Cull	Geometry	Number of Clipper early cull primitives
RenderBasic	CLIPPER_PRIMITIVE_FAR_NEAR_CLIP	Clipper Primitive Far Near Clip	Geometry	Number of primitives clipped by Clipper due to near/far planes
RenderBasic	CLIPPER_PRIMITIVE_OUTPUT	Clipper Primitive Output	Geometry	Number of primitives going out of Clipper, must clip plus the trivial accept. Must clip primitives are counted one time only.
RenderBasic	IA_PRIMITIVE	IA Primitive	Geometry	Number of primitives in a draw
RenderBasic	STREAMOUT_OUTPUT_VERTEX_COUNT	Streamout Output Vertex Count	Geometry	Number of vertices written by SOL
RenderBasic	STRIPSFAN_OBJECT_COUNT	Stripsfan Object Count	Geometry	Number of objects exiting Stripsfan stage
RenderBasic	STRIPSFAN_OBJECT_CULL	Stripsfan Object Cull	Geometry	Number of simple culled objects in Stripsfan stage
RenderBasic	STREAMOUT_PRIMITIVE_WRITE_COUNT	Streamout Primitive Write Count	Geometry	Number of objects data written to memory, read from pipe 0 only
RenderBasic	SLM_BANK_CONFLICT_COUNT	SLM Bank Conflict Count	L1 Cache	Number of SLM accesses resulting in a bank conflict
RenderBasic	COMPRESSOR_INPUT	Compressor Input	Memory	Number of 256B writes to compressible surfaces at the input of the compressor
RenderBasic	COMPRESSOR_OUTPUT	Compressor Output	Memory	Number of 256B writes to compressible surfaces at the output of the compressor
RenderBasic	TLB_MISS	TLB Miss	Memory	Number of misses from all TLBs and all engines
RenderBasic	GPU_MEMORY_REQUEST_QUEUE_FULL	GPU Memory Request Queue Full	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
RenderBasic	SAMPLER_2X2_READ	Sampler 2x2 Read	Sampler	Number of 2x2 texel block requested from Sampler
RenderBasic	SAMPLER_TEXTURE_CACHE_ACCESS	Sampler Texture Cache Access	Sampler	Number of Sampler L1 requests
RenderBasic	SAMPLER_TEXTURE_CACHE_MISS	Sampler Texture Cache Miss	Sampler	Number of Sampler L1 misses
RenderBasic	URB_READ	URB Read	URB	Number of URB reads
RenderBasic	URB_WRITE	URB Write	URB	Number of URB writes
RenderBasic	ICACHE_HIT	ICache Hit	Vector Engine	Number of Instruction Cache hits
RenderBasic	ICACHE_MISS	ICache Miss	Vector Engine	Number of Instruction Cache misses
RenderBasic	XVE_ACTIVE	XVE Active	Vector Engine	Percentage of time in which at least one pipe is active in XVE
RenderBasic	XVE_INST_EXECUTED_ALU0_ALL	XVE Inst Executed ALU0 All	Vector Engine	Number of execution slots taken by instructions executed by ALL threads on ALU0 pipe
RenderBasic	XVE_INST_EXECUTED_ALU1_ALL	XVE Inst Executed ALU1 All	Vector Engine	Number of execution slots taken by instructions executed by ALL threads on ALU1 pipe. Does not include extended math instructions.
RenderBasic	XVE_INST_EXECUTED_SEND_ALL	XVE Inst Executed Send All	Vector Engine	Number of instruction (GRF) dispatches executed by ALL threads on SEND Pipe
RenderBasic	XVE_INST_EXECUTED_ALU0_CS	XVE Inst Executed ALU0 CS	Vector Engine	Number of execution slots taken by instructions executed by CS threads on ALU0 pipe
RenderBasic	XVE_INST_EXECUTED_ALU0_PS	XVE Inst Executed ALU0 PS	Vector Engine	Number of execution slots taken by instructions executed by PS threads on ALU0 pipe
RenderBasic	XVE_INST_EXECUTED_ALU0_VS	XVE Inst Executed ALU0 VS	Vector Engine	Number of execution slots taken by instructions executed by VS threads on ALU0 pipe
RenderBasic	XVE_INST_EXECUTED_ALU1_CS	XVE Inst Executed ALU1 CS	Vector Engine	Number of execution slots taken by instructions executed by CS threads on ALU1 pipe. Does not include extended math instructions.
RenderBasic	XVE_INST_EXECUTED_ALU1_PS	XVE Inst Executed ALU1 PS	Vector Engine	Number of execution slots taken by instructions executed by PS threads on ALU1 pipe. Does not include extended math instructions.
RenderBasic	XVE_INST_EXECUTED_ALU1_VS	XVE Inst Executed ALU1 VS	Vector Engine	Number of execution slots taken by instructions executed by VS threads on ALU1 pipe. Does not include extended math instructions.
RenderBasic	XVE_SHARED_FUNCTION_ACCESS_HOLD	XVE Shared Function Access Hold	Vector Engine	Percentage of time in which XVE requests stalled by Shared Function units
RenderBasic	RT_BVH_CACHE_MISS	RT BVH Cache Miss	Ray Tracing	Number of BVH cache misses
RenderBasic	RT_INPUT_MESSAGE_RAY_COUNT	RT Input Message Ray Count	Ray Tracing	Number of valid SIMD lanes in the TraceRay message
RenderBasic	LOAD_STORE_CACHE_HIT	Load Store Cache Hit	L1 Cache	Number of Load Store Cache hits
RenderBasic	LOAD_STORE_CACHE_ACCESS	Load Store Cache Access	L1 Cache	Number of Load Store Cache accesses
RenderBasic	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	Vector Engine	Percentage of thread slots occupied by ALL threads
RenderBasic	XVE_INST_ISSUED_ALL	XVE Inst Issued All	Vector Engine	Number of instructions issued (decoded) to any pipe (does not include the Scalar pipe)
RenderBasic	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
RenderBasic	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
RenderBasic	LOAD_STORE_CACHE_BYTE_READ	Load Store Cache Byte Read	L1 Cache	Number of bytes read out of the Load Store Cache, excluding SLM accesses
RenderBasic	LOAD_STORE_CACHE_BYTE_WRITE	Load Store Cache Byte Write	L1 Cache	Number of bytes written to the Load Store Cache, excluding SLM accesses
RenderBasic	SLM_BYTE_READ	SLM Byte Read	L1 Cache	Number of bytes read from SLM
RenderBasic	SLM_BYTE_WRITE	SLM Byte Write	L1 Cache	Number of bytes written to SLM
RenderBasic	GPU_MEMORY_BYTE_READ_RATE	GPU Memory Byte Read Rate	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
RenderBasic	GPU_MEMORY_BYTE_WRITE_RATE	GPU Memory Byte Write Rate	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
RenderBasic	XVE_STALL	XVE Stall	Vector Engine	Percentage of time in which any thread loaded but not even a single pipe is active in XVE
RenderBasic	XVE_INST_EXECUTED_ALU0_ALL_UTILIZATION	XVE Inst Executed ALU0 All Utilization	Vector Engine	Percentage of time taken by instructions executed by ALL threads on ALU0 pipe
RenderBasic	XVE_INST_EXECUTED_ALU1_ALL_UTILIZATION	XVE Inst Executed ALU1 All Utilization	Vector Engine	Percentage of time taken by instructions executed by ALL threads on ALU1 pipe. Does not include extended math instructions.
ComputeBasic	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
ComputeBasic	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
ComputeBasic	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
ComputeBasic	ResultUncertainty	Result Uncertainty	GPU	Result uncertainty indicator
ComputeBasic	GPU_BUSY	GPU Busy	Front End	Percentage of time in which GPU is not idle including all GPU engines
ComputeBasic	IA_VERTEX	IA Vertex	Geometry	Number of vertices in a draw
ComputeBasic	GPGPU_THREADGROUP_COUNT	GpGpu Threadgroup Count	Thread Dispatcher	Number of GPGPU threadgroups dispatched
ComputeBasic	ASYNC_GPGPU_THREADGROUP_COUNT	Async GpGpu Threadgroup Count	Thread Dispatcher	Number of Async GPGPU threadgroups dispatched
ComputeBasic	RASTERIZER_SAMPLE_OUTPUT	Rasterizer Sample Output	Rasterizer	Number of lit samples emitted by Rasterizer
ComputeBasic	ICACHE_HIT	ICache Hit	Vector Engine	Number of Instruction Cache hits
ComputeBasic	ICACHE_MISS	ICache Miss	Vector Engine	Number of Instruction Cache misses
ComputeBasic	XVE_ACTIVE	XVE Active	Vector Engine	Percentage of time in which at least one pipe is active in XVE
ComputeBasic	XVE_INST_EXECUTED_ALU0_ALL	XVE Inst Executed ALU0 All	Vector Engine	Number of execution slots taken by instructions executed by ALL threads on ALU0 pipe
ComputeBasic	XVE_INST_EXECUTED_ALU1_ALL	XVE Inst Executed ALU1 All	Vector Engine	Number of execution slots taken by instructions executed by ALL threads on ALU1 pipe. Does not include extended math instructions.
ComputeBasic	XVE_INST_EXECUTED_SEND_ALL	XVE Inst Executed Send All	Vector Engine	Number of instruction (GRF) dispatches executed by ALL threads on SEND Pipe
ComputeBasic	XVE_INST_ISSUED_ALL	XVE Inst Issued All	Vector Engine	Number of instructions issued (decoded) to any pipe (does not include the Scalar pipe)
ComputeBasic	XVE_SHARED_FUNCTION_ACCESS_HOLD	XVE Shared Function Access Hold	Vector Engine	Percentage of time in which XVE requests stalled by Shared Function units
ComputeBasic	XVE_STALL	XVE Stall	Vector Engine	Percentage of time in which any thread loaded but not even a single pipe is active in XVE
ComputeBasic	XVE_THREADS_OCCUPANCY_ALL	XVE Threads Occupancy All	Vector Engine	Percentage of thread slots occupied by ALL threads
ComputeBasic	XVE_INST_EXECUTED_ALU2_ALL	XVE Inst Executed ALU2 All	Vector Engine	Number of execution slots taken by instructions executed in ALU2 pipe
ComputeBasic	XVE_MULTIPLE_PIPE_ACTIVE	XVE Multiple Pipe Active	Vector Engine	Percentage of time in which at least two pipes are actively executing a Gen ISA instruction among ALU0, ALU1 and ALU2 pipes
ComputeBasic	LOAD_STORE_CACHE_PARTIAL_WRITE_COUNT	Load Store Cache Partial Write Count	L1 Cache	Number of writes to the Load Store Cache that don't fill a subsector
ComputeBasic	SLM_BANK_CONFLICT_COUNT	SLM Bank Conflict Count	L1 Cache	Number of SLM accesses resulting in a bank conflict
ComputeBasic	SLM_BYTE_READ	SLM Byte Read	L1 Cache	Number of bytes read from SLM
ComputeBasic	SLM_BYTE_WRITE	SLM Byte Write	L1 Cache	Number of bytes written to SLM
ComputeBasic	LOAD_STORE_CACHE_BYTE_READ	Load Store Cache Byte Read	L1 Cache	Number of bytes read out of the Load Store Cache, excluding SLM accesses
ComputeBasic	LOAD_STORE_CACHE_BYTE_WRITE	Load Store Cache Byte Write	L1 Cache	Number of bytes written to the Load Store Cache, excluding SLM accesses
ComputeBasic	LOAD_STORE_CACHE_ACCESS	Load Store Cache Access	L1 Cache	Number of Load Store Cache accesses
ComputeBasic	LOAD_STORE_CACHE_HIT	Load Store Cache Hit	L1 Cache	Number of Load Store Cache hits
ComputeBasic	L3_ATOMIC_ACCESS	L3 Atomic Access	Device Cache	Number of atomic accesses to Device Cache bank
ComputeBasic	L3_HIT	L3 Hit	Device Cache	Number of Device Cache accesses which hits in the Device Cache cache
ComputeBasic	L3_MISS	L3 Miss	Device Cache	Number of Device Cache accesses which miss in the Device Cache cache
ComputeBasic	L3_READ	L3 Read	Device Cache	Number of Device Cache 64B read requests
ComputeBasic	L3_WRITE	L3 Write	Device Cache	Number of Device Cache 64B write requests
ComputeBasic	L3_STALL	L3 Stall	Device Cache	Percentage of time in which Device Cache bank stalled
ComputeBasic	COMPRESSOR_INPUT	Compressor Input	Memory	Number of 256B writes to compressible surfaces at the input of the compressor
ComputeBasic	COMPRESSOR_OUTPUT	Compressor Output	Memory	Number of 256B writes to compressible surfaces at the output of the compressor
ComputeBasic	GPU_MEMORY_BYTE_READ	GPU Memory Byte Read	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) read bytes
ComputeBasic	GPU_MEMORY_BYTE_WRITE	GPU Memory Byte Write	Memory	Number of device local memory (HBM, GDDR, LPDDR, etc.) write bytes
ComputeBasic	GPU_MEMORY_BYTE_READ_RATE	GPU Memory Byte Read Rate	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) read bandwidth
ComputeBasic	GPU_MEMORY_BYTE_WRITE_RATE	GPU Memory Byte Write Rate	Memory	Device local memory (HBM, GDDR, LPDDR, etc.) write bandwidth
ComputeBasic	GPU_MEMORY_L3_READ	GPU Memory L3 Read	Memory	Number of GTI memory reads from Device Cache caused by Device Cache misses
ComputeBasic	GPU_MEMORY_L3_WRITE	GPU Memory L3 Write	Memory	Number of GTI memory writes from Device Cache caused by Device Cache invalidations
ComputeBasic	GPU_MEMORY_REQUEST_QUEUE_FULL	GPU Memory Request Queue Full	Memory	Percentage of time in which SQ is filled above a threshold (usually 48 entries)
ComputeBasic	TLB_MISS	TLB Miss	Memory	Number of misses from all TLBs and all engines
ComputeBasic	ASYNC_GPGPU_THREAD_EXIT_COUNT	Async GpGpu Thread Exit Count	Thread Dispatcher	Number of Async GPGPU EOT messages received
ComputeBasic	GPGPU_DISPATCH	GpGpu Dispatch	Thread Dispatcher	Percentage of time in which spent dispatching GPGPU threads to XVEs
ComputeBasic	COMMAND_PARSER_COMPUTE_ENGINE_BUSY	Command Parser Compute Engine Busy	Front End	Percentage of time in which there is a context loaded and active on the compute queue
ComputeBasic	COMMAND_PARSER_COMPUTE_ENGINE_DISPATCH_KERNEL_COUNT	Command Parser Compute Engine Dispatch Kernel Count	Front End	Number of compute walker commands parsed on the compute engine
ComputeBasic	COMMAND_PARSER_COPY_ENGINE_BUSY	Command Parser Copy Engine Busy	Front End	Percentage of time in which there is a context loaded and active on the copy queue.
ComputeBasic	COMMAND_PARSER_FLUSH_COUNT	Command Parser Flush Count	Front End	Number of Stalling flushes at the top of the pipe
ComputeBasic	COMMAND_PARSER_RENDER_ENGINE_BUSY	Command Parser Render Engine Busy	Front End	Percentage of time in which there is a context loaded and active on the 3D queue
ComputeBasic	COMMAND_PARSER_RENDER_ENGINE_DISPATCH_KERNEL_COUNT	Command Parser Render Engine Dispatch Kernel Count	Front End	Number of compute walker commands parsed on the 3D engine
ComputeBasic	XVE_PIPE_ALU0_AND_ALU1_ACTIVE	XVE Pipe ALU0 And ALU1 Active	Vector Engine	Percentage of time in which ALU0 and ALU1 pipes are both actively executing a Gen ISA instruction
ComputeBasic	XVE_PIPE_ALU0_AND_ALU2_ACTIVE	XVE Pipe ALU0 And ALU2 Active	Vector Engine	Percentage of time in which ALU0 and ALU2 pipes are both actively executing a Gen ISA instruction
ComputeBasic	XVE_INST_EXECUTED_ALU0_ALL_UTILIZATION	XVE Inst Executed ALU0 All Utilization	Vector Engine	Percentage of time taken by instructions executed by ALL threads on ALU0 pipe
ComputeBasic	XVE_INST_EXECUTED_ALU1_ALL_UTILIZATION	XVE Inst Executed ALU1 All Utilization	Vector Engine	Percentage of time taken by instructions executed by ALL threads on ALU1 pipe. Does not include extended math instructions.
ComputeBasic	XVE_INST_EXECUTED_ALU2_ALL_UTILIZATION	XVE Inst Executed ALU2 All Utilization	Vector Engine	Percentage of time taken by instructions executed in ALU2 pipe
DepthProfile	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
DepthProfile	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
DepthProfile	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
DepthProfile	ResultUncertainty	Result Uncertainty	GPU	Result uncertainty indicator
DepthProfile	GPU_BUSY	GPU Busy	Front End	Percentage of time in which GPU is not idle including all GPU engines
DepthProfile	IA_VERTEX	IA Vertex	Geometry	Number of vertices in a draw
DepthProfile	GPGPU_THREADGROUP_COUNT	GpGpu Threadgroup Count	Thread Dispatcher	Number of GPGPU threadgroups dispatched
DepthProfile	ASYNC_GPGPU_THREADGROUP_COUNT	Async GpGpu Threadgroup Count	Thread Dispatcher	Number of Async GPGPU threadgroups dispatched
DepthProfile	RASTERIZER_SAMPLE_OUTPUT	Rasterizer Sample Output	Rasterizer	Number of lit samples emitted by Rasterizer
DepthProfile	EARLY_DEPTH_STENCIL_TEST_FAIL_NP	Early Depth Stencil Test Fail Np	Depth Pipe	Number of non-promoted 2x2 that failed Depth / Stencil before the Pixel Shader that were previously ambiguous at HiZ
DepthProfile	EARLY_DEPTH_STENCIL_TEST_FAIL_P	Early Depth Stencil Test Fail P	Depth Pipe	Number of promoted 2x2 that failed Depth / Stencil that were previously ambiguous at HiZ
DepthProfile	HIZ_DEPTH_TEST_AMBIG_NP	HiZ Depth Test Ambig Np	Depth Pipe	Number of non-promoted 2x2 that are ambiguous by hierarchical depth test
DepthProfile	HIZ_DEPTH_TEST_AMBIG_P	HiZ Depth Test Ambig P	Depth Pipe	Number of promoted 2x2 that are ambiguous by hierarchical depth test
DepthProfile	HIZ_DEPTH_TEST_FAIL_NP	HiZ Depth Test Fail Np	Depth Pipe	Number of non-promoted 2x2 that failed the hierarchical depth test
DepthProfile	HIZ_DEPTH_TEST_FAIL_P	HiZ Depth Test Fail P	Depth Pipe	Number of promoted 2x2 that failed the hierarchical depth test
DepthProfile	HIZ_DEPTH_TEST_PASS_P	HiZ Depth Test Pass P	Depth Pipe	Number of promoted 2x2 passed by hierarchical depth test
DepthProfile	HIZ_SUBSPAN_LATENCY_FIFOFULL	HiZ Subspan Latency Fifofull	Depth Pipe	Percentage of time in which for which HiZ latency hiding structure full
DepthProfile	IZ_OUTPUT_READY	IZ Output Ready	Depth Pipe	Percentage of time in which IZ has requests to different clients
DepthProfile	IZ_SUBSPAN_LATENCY_FIFOFULL	IZ Subspan Latency Fifofull	Depth Pipe	Percentage of time in which for which IZ latency hiding structure full
DepthProfile	POSTPS_DEPTH_STENCIL_TEST_FAIL	PostPS Depth Stencil Test Fail	Depth Pipe	Number of 2x2 that were lit from Rasterizer but failed the depth or stencil test post shader
DepthProfile	RENDER_CACHE_ALLOC	Render Cache Alloc	Color Pipe	Number of Render Cache allocations
DepthProfile	RENDER_CACHE_HIT	Render Cache Hit	Color Pipe	Number of Render Cache hits
DepthProfile	RENDER_CACHE_READ	Render Cache Read	Color Pipe	Number of Render Cache reads
DepthProfile	RENDER_CACHE_WRITE	Render Cache Write	Color Pipe	Number of Render Cache writes
DepthProfile	URB_CROSS_SLICE_READ	URB Cross Slice Read	URB	Number of URB reads occurred from cross slices
DepthProfile	PIXEL_2X2_LIT_POST_RASTERIZER_EARLY_DEPTH	Pixel 2x2 Lit Post Rasterizer Early Depth	Rasterizer	Number of promoted 2x2 that are lit from Rasterizer
DepthProfile	PIXEL_2X2_LIT_POST_RASTERIZER_LATE_DEPTH	Pixel 2x2 Lit Post Rasterizer Late Depth	Rasterizer	Number of non-promoted 2x2 that are lit from Rasterizer
DepthProfile	GPU_MEMORY_ACTIVE	GPU Memory Active	Memory	Percentage of time in which device local memory (HBM, GDDR, LPDDR, etc.) is active
DeviceCacheProfile	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
DeviceCacheProfile	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
DeviceCacheProfile	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
DeviceCacheProfile	ResultUncertainty	Result Uncertainty	GPU	Result uncertainty indicator
DeviceCacheProfile	GPU_BUSY	GPU Busy	Front End	Percentage of time in which GPU is not idle including all GPU engines
DeviceCacheProfile	IA_VERTEX	IA Vertex	Geometry	Number of vertices in a draw
DeviceCacheProfile	GPGPU_THREADGROUP_COUNT	GpGpu Threadgroup Count	Thread Dispatcher	Number of GPGPU threadgroups dispatched
DeviceCacheProfile	ASYNC_GPGPU_THREADGROUP_COUNT	Async GpGpu Threadgroup Count	Thread Dispatcher	Number of Async GPGPU threadgroups dispatched
DeviceCacheProfile	RASTERIZER_SAMPLE_OUTPUT	Rasterizer Sample Output	Rasterizer	Number of lit samples emitted by Rasterizer
DeviceCacheProfile	AMFS_L3_ACCESS	AMFS L3 Access	Device Cache	Number of AMFS access to Device Cache
DeviceCacheProfile	AMFS_L3_ATOMIC	AMFS L3 Atomic	Device Cache	Number of AMFS atomics to Device Cache
DeviceCacheProfile	AMFS_L3_HIT	AMFS L3 Hit	Device Cache	Number of AMFS hits in Device Cache
DeviceCacheProfile	AMFS_L3_WRITE	AMFS L3 Write	Device Cache	Number of AMFS writes to Device Cache
DeviceCacheProfile	COLOR_L3_ACCESS	Color L3 Access	Device Cache	Number of Device Cache requests resulting from color local cache misses
DeviceCacheProfile	COLOR_L3_HIT	Color L3 Hit	Device Cache	Number of Device Cache requests resulting from color local cache miss which hits in Device Cache
DeviceCacheProfile	ICACHE_L3_HIT	ICache L3 Hit	Device Cache	Number of XVE instruction cache requests that hit the Device Cache
DeviceCacheProfile	ICACHE_L3_READ	ICache L3 Read	Device Cache	Number of Device Cache read requests coming from XVE Instruction Cache
DeviceCacheProfile	LOAD_STORE_CACHE_L3_HIT	Load Store Cache L3 Hit	Device Cache	Number of Load Store Cache requests to Device Cache that are hit
DeviceCacheProfile	LOAD_STORE_CACHE_L3_READ	Load Store Cache L3 Read	Device Cache	Number of cacheline read requests from the Load Store Cache to Device Cache
DeviceCacheProfile	LOAD_STORE_CACHE_L3_WRITE	Load Store Cache L3 Write	Device Cache	Number of cacheline write requests from the Load Store Cache to Device Cache
DeviceCacheProfile	SAMPLER_L3_HIT	Sampler L3 Hit	Device Cache	Number of Device Cache hit requests resulting from sampler local cache miss which hits in Device Cache
DeviceCacheProfile	SAMPLER_L3_READ	Sampler L3 Read	Device Cache	Number of Device Cache read requests resulting from sampler local cache miss
DeviceCacheProfile	Z_L3_ACCESS	Z L3 Access	Device Cache	Number of Device Cache requests resulting from Z local cache misses
DeviceCacheProfile	Z_L3_HIT	Z L3 Hit	Device Cache	Number of Device Cache requests resulting from Z local cache miss which hits in Device Cache
DeviceCacheProfile	L3_BUSY	L3 Busy	Device Cache	Percentage of time in which Device Cache request queue has one or more requests pending
DeviceCacheProfile	L3_INPUT_AVAILABLE	L3 Input Available	Device Cache	Percentage of time in which Device Cache bank has input requests
DeviceCacheProfile	L3_OUTPUT_READY	L3 Output Ready	Device Cache	Percentage of time in which Device Cache bank has output ready
DeviceCacheProfile	L3_SUPERQ_FULL	L3 Superq Full	Device Cache	Percentage of time in which all slots in Device Cache request queue are waiting for data return / response
DeviceCacheProfile	L3_ATOMIC_ACCESS	L3 Atomic Access	Device Cache	Number of atomic accesses to Device Cache bank
DeviceCacheProfile	L3_HIT	L3 Hit	Device Cache	Number of Device Cache accesses which hits in the Device Cache cache
DeviceCacheProfile	L3_MISS	L3 Miss	Device Cache	Number of Device Cache accesses which miss in the Device Cache cache
DeviceCacheProfile	L3_READ	L3 Read	Device Cache	Number of Device Cache 64B read requests
DeviceCacheProfile	L3_STALL	L3 Stall	Device Cache	Percentage of time in which Device Cache bank stalled
DeviceCacheProfile	L3_WRITE	L3 Write	Device Cache	Number of Device Cache 64B write requests
DeviceCacheProfile	GPU_MEMORY_L3_READ	GPU Memory L3 Read	Memory	Number of GTI memory reads from Device Cache caused by Device Cache misses
DeviceCacheProfile	GPU_MEMORY_L3_WRITE	GPU Memory L3 Write	Memory	Number of GTI memory writes from Device Cache caused by Device Cache invalidations
DeviceCacheProfile	GPU_MEMORY_READ	GPU Memory Read	Memory	Number of GTI memory reads
DeviceCacheProfile	GPU_MEMORY_WRITE	GPU Memory Write	Memory	Number of GTI memory writes
MemoryProfile	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
MemoryProfile	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
MemoryProfile	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
MemoryProfile	ResultUncertainty	Result Uncertainty	GPU	Result uncertainty indicator
MemoryProfile	GPU_BUSY	GPU Busy	Front End	Percentage of time in which GPU is not idle including all GPU engines
MemoryProfile	IA_VERTEX	IA Vertex	Geometry	Number of vertices in a draw
MemoryProfile	GPGPU_THREADGROUP_COUNT	GpGpu Threadgroup Count	Thread Dispatcher	Number of GPGPU threadgroups dispatched
MemoryProfile	ASYNC_GPGPU_THREADGROUP_COUNT	Async GpGpu Threadgroup Count	Thread Dispatcher	Number of Async GPGPU threadgroups dispatched
MemoryProfile	RASTERIZER_SAMPLE_OUTPUT	Rasterizer Sample Output	Rasterizer	Number of lit samples emitted by Rasterizer
MemoryProfile	COMPRESSOR_INPUT	Compressor Input	Memory	Number of 256B writes to compressible surfaces at the input of the compressor
