MetricSet	SymbolName	ShortName	Group	LongName
RenderBasic	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
RenderBasic	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
RenderBasic	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
RenderBasic	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RenderBasic	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
RenderBasic	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
RenderBasic	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
RenderBasic	VsFpu0Active	VS FPU0 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU0 pipeline was actively processing a vertex shader instruction.
RenderBasic	VsFpu1Active	VS FPU1 Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU FPU1 pipeline was actively processing a vertex shader instruction.
RenderBasic	VsSendActive	VS Send Pipe Active	EU Array/Vertex Shader	The percentage of time in which EU send pipeline was actively processing a vertex shader instruction.
RenderBasic	PsFpu0Active	PS FPU0 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU0 pipeline was actively processing a pixel shader instruction.
RenderBasic	PsFpu1Active	PS FPU1 Pipe Active	EU Array/Pixel Shader	The percentage of time in which EU FPU1 pipeline was actively processing a pixel shader instruction.
RenderBasic	PsSendActive	PS Send Pipeline Active	EU Array/Pixel Shader	The percentage of time in which EU send pipeline was actively processing a pixel shader instruction.
RenderBasic	PsEuBothFpuActive	PS Both FPU Active	3D Pipe/Pixel Shader	The percentage of time in which pixel shaders were processed actively on the both FPUs.
RenderBasic	Sampler0Busy	Sampler 0 Busy	Sampler	The percentage of time in which Sampler 0 has been processing EU requests.
RenderBasic	Sampler1Busy	Sampler 1 Busy	Sampler	The percentage of time in which Sampler 1 has been processing EU requests.
RenderBasic	SamplersBusy	Samplers Busy	Sampler	The percentage of time in which samplers have been processing EU requests.
RenderBasic	Sampler0Bottleneck	Sampler 0 Bottleneck	Sampler	The percentage of time in which Sampler 0 has been slowing down the pipe when processing EU requests.
RenderBasic	Sampler1Bottleneck	Sampler 1 Bottleneck	Sampler	The percentage of time in which Sampler 1 has been slowing down the pipe when processing EU requests.
RenderBasic	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
RenderBasic	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
RenderBasic	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
RenderBasic	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
RenderBasic	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
RenderBasic	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
RenderBasic	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
RenderBasic	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
RenderBasic	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
RenderBasic	SamplerL1Misses	Sampler Cache Misses	Sampler/Sampler Cache	The total number of sampler cache misses in all LODs in all sampler units.
RenderBasic	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
RenderBasic	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
RenderBasic	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
RenderBasic	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
RenderBasic	L3Lookups	L3 Lookup Accesses w/o IC	L3/TAG	The total number of L3 cache lookup accesses w/o IC.
RenderBasic	L3Misses	L3 Misses	L3/TAG	The total number of L3 misses.
RenderBasic	L3SamplerThroughput	L3 Sampler Throughput	L3/Sampler	The total number of GPU memory bytes transferred between samplers and L3 caches.
RenderBasic	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
RenderBasic	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
RenderBasic	GtiVfThroughput	GTI Fixed Pipe Throughput	GTI/3D Pipe	The total number of GPU memory bytes transferred between 3D Pipeline (Command Dispatch, Input Assembly and Stream Output) and GTI.
RenderBasic	GtiDepthThroughput	GTI Depth Throughput	GTI/Depth Cache	The total number of GPU memory bytes transferred between depth caches and GTI.
RenderBasic	GtiRccThroughput	GTI RCC Throughput	GTI/Color Cache	The total number of GPU memory bytes transferred between render color caches and GTI.
RenderBasic	GtiL3Throughput	GTI L3 Throughput	GTI/L3	The total number of GPU memory bytes transferred between L3 caches and GTI.
RenderBasic	GtiHdcLookupsThroughput	GTI HDC TLB Lookup Throughput	GTI/L3	The total number of GPU memory bytes transferred between GTI and HDC, when HDC is doing TLB lookups.
RenderBasic	GtiReadThroughput	GTI Read Throughput	GTI	The total number of GPU memory bytes read from GTI.
RenderBasic	GtiWriteThroughput	GTI Write Throughput	GTI	The total number of GPU memory bytes written to GTI.
RenderBasic	SamplerBottleneck	Samplers Bottleneck	Sampler	The percentage of time in which samplers have been slowing down the pipe when processing EU requests.
ComputeBasic	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
ComputeBasic	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
ComputeBasic	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
ComputeBasic	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
ComputeBasic	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
ComputeBasic	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
ComputeBasic	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
ComputeBasic	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
ComputeBasic	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
ComputeBasic	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
ComputeBasic	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
ComputeBasic	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
ComputeBasic	EuFpuBothActive	EU Both FPU Pipes Active	EU Array/Pipes	The percentage of time in which both EU FPU pipelines were actively processing.
ComputeBasic	Fpu0Active	EU FPU0 Pipe Active	EU Array/Pipes	The percentage of time in which EU FPU0 pipeline was actively processing.
ComputeBasic	Fpu1Active	EU FPU1 Pipe Active	EU Array/Pipes	The percentage of time in which EU FPU1 pipeline was actively processing.
ComputeBasic	EuAvgIpcRate	EU AVG IPC Rate	EU Array	The average rate of IPC calculated for 2 FPU pipelines.
ComputeBasic	EuSendActive	EU Send Pipe Active	EU Array/Pipes	The percentage of time in which EU send pipeline was actively processing.
ComputeBasic	EuThreadOccupancy	EU Thread Occupancy	EU Array	The percentage of time in which hardware threads occupied EUs.
ComputeBasic	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
ComputeBasic	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
ComputeBasic	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
ComputeBasic	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
ComputeBasic	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
ComputeBasic	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
ComputeBasic	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
ComputeBasic	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
ComputeBasic	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
ComputeBasic	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
ComputeBasic	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
ComputeBasic	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
ComputeBasic	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
ComputeBasic	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
ComputeBasic	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
ComputeBasic	TypedBytesRead	Typed Bytes Read	L3/Data Port	The total number of typed memory bytes read via Data Port.
ComputeBasic	TypedBytesWritten	Typed Bytes Written	L3/Data Port	The total number of untyped memory bytes written via Data Port.
ComputeBasic	UntypedBytesRead	Untyped Bytes Read	L3/Data Port	The total number of typed memory bytes read via Data Port.
ComputeBasic	UntypedBytesWritten	Untyped Writes	L3/Data Port	The total number of untyped memory bytes written via Data Port.
ComputeBasic	GtiReadThroughput	GTI Read Throughput	GTI	The total number of GPU memory bytes read from GTI.
ComputeBasic	GtiWriteThroughput	GTI Write Throughput	GTI	The total number of GPU memory bytes written to GTI.
RenderDX1x	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderDX1x	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderDX1x	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderDX1x	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RenderDX1x	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
RenderDX1x	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
RenderDX1x	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
RenderDX1x	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
RenderDX1x	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
RenderDX1x	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
RenderDX1x	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
RenderDX1x	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
RenderDX1x	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
RenderDX1x	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
RenderDX1x	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
RenderDX1x	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
RenderDX1x	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
RenderDX1x	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
RenderDX1x	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
RenderDX1x	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
RenderDX1x	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
RenderDX1x	SamplerL1Misses	Sampler Cache Misses	Sampler/Sampler Cache	The total number of sampler cache misses in all LODs in all sampler units.
RenderDX1x	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
RenderDX1x	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
RenderDX1x	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
RenderDX1x	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
RenderDX1x	L3Lookups	L3 Lookup Accesses w/o IC	L3/TAG	The total number of L3 cache lookup accesses w/o IC.
RenderDX1x	L3Misses	L3 Misses	L3/TAG	The total number of L3 misses.
RenderDX1x	L3SamplerThroughput	L3 Sampler Throughput	L3/Sampler	The total number of GPU memory bytes transferred between samplers and L3 caches.
RenderDX1x	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
RenderDX1x	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
RenderDX1x	Sampler0Busy	Sampler 0 Busy	Sampler	The percentage of time in which Sampler 0 has been processing EU requests.
RenderDX1x	Sampler1Busy	Sampler 1 Busy	Sampler	The percentage of time in which Sampler 1 has been processing EU requests.
RenderDX1x	SamplersBusy	Samplers Busy	Sampler	The percentage of time in which samplers have been processing EU requests.
RenderDX1x	Sampler0Bottleneck	Sampler 0 Bottleneck	Sampler	The percentage of time in which Sampler 0 has been slowing down the pipe when processing EU requests.
RenderDX1x	Sampler1Bottleneck	Sampler 1 Bottleneck	Sampler	The percentage of time in which Sampler 1 has been slowing down the pipe when processing EU requests.
RenderDX1x	SamplerBottleneck	Samplers Bottleneck	Sampler	The percentage of time in which samplers have been slowing down the pipe when processing EU requests.
RenderDX1x	GtiVfThroughput	GTI Fixed Pipe Throughput	GTI/3D Pipe	The total number of GPU memory bytes transferred between 3D Pipeline (Command Dispatch, Input Assembly and Stream Output) and GTI.
RenderDX1x	GtiDepthThroughput	GTI Depth Throughput	GTI/Depth Cache	The total number of GPU memory bytes transferred between depth caches and GTI.
RenderDX1x	GtiRccThroughput	GTI RCC Throughput	GTI/Color Cache	The total number of GPU memory bytes transferred between render color caches and GTI.
RenderDX1x	GtiL3Throughput	GTI L3 Throughput	GTI/L3	The total number of GPU memory bytes transferred between L3 caches and GTI.
RenderDX1x	GtiHdcLookupsThroughput	GTI HDC TLB Lookup Throughput	GTI/L3	The total number of GPU memory bytes transferred between GTI and HDC, when HDC is doing TLB lookups.
RenderDX1x	GtiReadThroughput	GTI Read Throughput	GTI	The total number of GPU memory bytes read from GTI.
RenderDX1x	GtiWriteThroughput	GTI Write Throughput	GTI	The total number of GPU memory bytes written to GTI.
RenderPipeProfile	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
RenderPipeProfile	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
RenderPipeProfile	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
RenderPipeProfile	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
RenderPipeProfile	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
RenderPipeProfile	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
RenderPipeProfile	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
RenderPipeProfile	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
RenderPipeProfile	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
RenderPipeProfile	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
RenderPipeProfile	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
RenderPipeProfile	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
RenderPipeProfile	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
RenderPipeProfile	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
RenderPipeProfile	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
RenderPipeProfile	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
RenderPipeProfile	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
RenderPipeProfile	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
RenderPipeProfile	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
RenderPipeProfile	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
RenderPipeProfile	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
RenderPipeProfile	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
RenderPipeProfile	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
RenderPipeProfile	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
RenderPipeProfile	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
RenderPipeProfile	L3ShaderThroughput	L3 Shader Throughput	L3/Data Port	The total number of GPU memory bytes transferred between shaders and L3 caches w/o URB.
RenderPipeProfile	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
RenderPipeProfile	VfBottleneck	VF Bottleneck	3D Pipe/Input Assembler	The percentage of time in which vertex fetch pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	VsBottleneck	VS Bottleneck	3D Pipe/Vertex Shader	The percentage of time in which vertex shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	HsBottleneck	HS Bottleneck	3D Pipe/Hull Shader	The percentage of time in which hull shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	DsBottleneck	DS Bottleneck	3D Pipe/Domain Shader	The percentage of time in which domain shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	GsBottleneck	GS Bottleneck	3D Pipe/Geometry Shader	The percentage of time in which geometry shader pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	SoBottleneck	SO Bottleneck	3D Pipe/Stream Output	The percentage of time in which stream output pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	ClBottleneck	Clipper Bottleneck	3D Pipe/Clipper	The percentage of time in which clipper pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	SfBottleneck	Strip-Fans Bottleneck	3D Pipe/Rasterizer/Strip-Fans	The percentage of time in which strip-fans pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	HiDepthBottleneck	Hi-Depth Bottleneck	3D Pipe/Rasterizer/Hi-Depth Test	The percentage of time in which early hierarchical depth test pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	EarlyDepthBottleneck	Early Depth Bottleneck	3D Pipe/Rasterizer/Early Depth Test	The percentage of time in which early depth test pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	BcBottleneck	BC Bottleneck	3D Pipe/Rasterizer/Barycentric Calc	The percentage of time in which barycentric coordinates calculation pipeline stage was slowing down the 3D pipeline.
RenderPipeProfile	HsStall	HS Stall	3D Pipe/Hull Shader	The percentage of time in which hull stall pipeline stage was stalled.
RenderPipeProfile	DsStall	DS Stall	3D Pipe/Domain Shader	The percentage of time in which domain shader pipeline stage was stalled.
RenderPipeProfile	SoStall	SO Stall	3D Pipe/Stream Output	The percentage of time in which stream-output pipeline stage was stalled.
RenderPipeProfile	ClStall	CL Stall	3D Pipe/Clipper	The percentage of time in which clipper pipeline stage was stalled.
RenderPipeProfile	SfStall	SF Stall	3D Pipe/Rasterizer/Strip-Fans	The percentage of time in which strip-fans pipeline stage was stalled.
MemoryReads	GpuTime	GPU Time Elapsed	GPU	Time elapsed on the GPU during the measurement.
MemoryReads	GpuCoreClocks	GPU Core Clocks	GPU	The total number of GPU core clocks elapsed during the measurement.
MemoryReads	AvgGpuCoreFrequencyMHz	AVG GPU Core Frequency	GPU	Average GPU Core Frequency in the measurement.
MemoryReads	GpuBusy	GPU Busy	GPU	The percentage of time in which the GPU has been processing GPU commands.
MemoryReads	VsThreads	VS Threads Dispatched	EU Array/Vertex Shader	The total number of vertex shader hardware threads dispatched.
MemoryReads	HsThreads	HS Threads Dispatched	EU Array/Hull Shader	The total number of hull shader hardware threads dispatched.
MemoryReads	DsThreads	DS Threads Dispatched	EU Array/Domain Shader	The total number of domain shader hardware threads dispatched.
MemoryReads	GsThreads	GS Threads Dispatched	EU Array/Geometry Shader	The total number of geometry shader hardware threads dispatched.
MemoryReads	PsThreads	PS Threads Dispatched	EU Array/Pixel Shader	The total number of pixel shader hardware threads dispatched.
MemoryReads	CsThreads	CS Threads Dispatched	EU Array/Compute Shader	The total number of compute shader hardware threads dispatched.
MemoryReads	EuActive	EU Active	EU Array	The percentage of time in which the Execution Units were actively processing.
MemoryReads	EuStall	EU Stall	EU Array	The percentage of time in which the Execution Units were stalled.
MemoryReads	RasterizedPixels	Rasterized Pixels	3D Pipe/Rasterizer	The total number of rasterized pixels.
MemoryReads	HiDepthTestFails	Early Hi-Depth Test Fails	3D Pipe/Rasterizer/Hi-Depth Test	The total number of pixels dropped on early hierarchical depth test.
MemoryReads	EarlyDepthTestFails	Early Depth Test Fails	3D Pipe/Rasterizer/Early Depth Test	The total number of pixels dropped on early depth test.
MemoryReads	SamplesKilledInPs	Samples Killed in PS	3D Pipe/Pixel Shader	The total number of samples or pixels dropped in pixel shaders.
MemoryReads	PixelsFailingPostPsTests	Pixels Failing Tests	3D Pipe/Output Merger	The total number of pixels dropped on post-PS alpha, stencil, or depth tests.
MemoryReads	SamplesWritten	Samples Written	3D Pipe/Output Merger	The total number of samples or pixels written to all render targets.
MemoryReads	SamplesBlended	Samples Blended	3D Pipe/Output Merger	The total number of blended samples or pixels written to all render targets.
MemoryReads	SamplerTexels	Sampler Texels	Sampler/Sampler Input	The total number of texels seen on input (with 2x2 accuracy) in all sampler units.
MemoryReads	SamplerTexelMisses	Sampler Texels Misses	Sampler/Sampler Cache	The total number of texels lookups (with 2x2 accuracy) that missed L1 sampler cache.
MemoryReads	SlmBytesRead	SLM Bytes Read	L3/Data Port/SLM	The total number of GPU memory bytes read from shared local memory.
MemoryReads	SlmBytesWritten	SLM Bytes Written	L3/Data Port/SLM	The total number of GPU memory bytes written into shared local memory.
MemoryReads	ShaderMemoryAccesses	Shader Memory Accesses	L3/Data Port	The total number of shader memory accesses to L3.
MemoryReads	ShaderAtomics	Shader Atomic Memory Accesses	L3/Data Port/Atomics	The total number of shader atomic memory accesses.
MemoryReads	ShaderBarriers	Shader Barrier Messages	EU Array/Barrier	The total number of shader barrier messages.
MemoryReads	GtiCmdStreamerMemoryReads	GtiCmdStreamerMemoryReads	GTI/3D Pipe/Command Streamer	The total number of GTI memory reads from Command Streamer.
MemoryReads	GtiRsMemoryReads	GtiRsMemoryReads	GTI/3D Pipe/Resource Streamer	The total number of GTI memory reads from Resource Streamer.
MemoryReads	GtiVfMemoryReads	GtiVfMemoryReads	GTI/3D Pipe/Vertex Fetch	The total number of GTI memory reads from Vertex Fetch.
MemoryReads	GtiRccMemoryReads	GtiRccMemoryReads	GTI/Color Cache	The total number of GTI memory reads from Render Color Cache (Render Color Cache misses).
MemoryReads	GtiMscMemoryReads	GtiMscMemoryReads	GTI/Color Cache	The total number of GTI memory reads from Multisampling Color Cache (Multisampling Color Cache misses).
MemoryReads	GtiHizMemoryReads	GtiHizMemoryReads	GTI/Depth Cache	The total number of GTI memory reads from Hierarchical Depth Cache (Hi-Depth Cache misses).
MemoryReads	GtiStcMemoryReads	GtiStcMemoryReads	GTI/Depth Cache	The total number of GTI memory reads from Stencil Cache (Stencil Cache misses).
MemoryReads	GtiRczMemoryReads	GtiRczMemoryReads	GTI/Depth Cache	The total number of GTI memory reads from Render Depth Cache (Render Depth Cache misses).
MemoryReads	GtiMemoryReads	GtiMemoryReads	GTI	The total number of GTI memory reads.
MemoryReads	GtiL3Bank0Reads	GtiL3Bank0Reads	GTI/L3	The total number of GTI memory reads from L3 Bank 0 (L3 Cache misses).
